;Unnamed: 0;atletas.nome;atletas.slug;atletas.apelido;atletas.foto;atletas.atleta_id;atletas.rodada_id;atletas.clube_id;atletas.posicao_id;atletas.status_id;atletas.pontos_num;atletas.preco_num;atletas.variacao_num;atletas.media_num;atletas.jogos_num;atletas.clube.id.full.name;A;DS;FC;FD;FF;FS;G;I;PI;CA;FT;SG;GC;GS;DD;DP;CV;PP;rodada
187;188;Jandrei Chitolina Carniel;jandrei;Jandrei;https://s.glbimg.com/es/sde/f/2020/02/28/a43448ab0640bf1b8aba905b26aeb462_FORMATO.png;86508;30;293;gol;Nulo;0.0;9.01;0.0;5.35;4;293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;0.0;0.0;2.0;0.0;3.0;5.0;0.0;0.0;0.0;rodada-30.csv
188;189;Jorge Sampaoli;jorge-sampaoli;Jorge Sampaoli;https://s.glbimg.com/es/sde/f/2020/07/16/1940a0f1f7b292217e8c59a91c1a05cd_FORMATO.png;70800;30;282;tec;Provável;4.63;14.23;0.45;4.49;26;282;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
189;190;Werley Ananias da Silva;werley;Werley;https://s.glbimg.com/es/sde/f/2020/08/17/4dfbba68c3645f7379490067e0ce092d_FORMATO.png;62974;30;267;zag;Provável;1.6;3.8;-0.35;3.56;5;267;0.0;5.0;4.0;0.0;1.0;3.0;0.0;1.0;20.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
190;191;Diego Alves Carreira;diego-alves;Diego Alves;https://s.glbimg.com/es/sde/f/2020/07/21/b85acd7e2d0f1ab91194e144715ce869_FORMATO.png;38509;30;262;gol;Dúvida;0.0;9.26;0.0;1.86;9;Flamengo;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;38.0;0.0;0.0;2.0;0.0;11.0;9.0;0.0;1.0;0.0;rodada-30.csv
191;192;Fábio Santos Romeu;fabio-santos;Fábio Santos;https://s.glbimg.com/es/sde/f/2020/10/20/af3767d7c68c5209a846f6612fe76c29_FORMATO.png;38229;30;264;lat;Provável;0.0;7.17;0.0;5.18;11;264;0.0;21.0;9.0;0.0;2.0;5.0;1.0;0.0;67.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
192;193;Abner Vinícius da Silva Santos;abner-vinicius;Abner Vinícius;https://s.glbimg.com/es/sde/f/2020/03/03/8152efe1ea15b6718521532a290b7451_FORMATO.png;104513;30;293;lat;Contundido;-1.3;8.86;-1.02;3.18;25;293;2.0;40.0;33.0;5.0;8.0;11.0;1.0;1.0;232.0;3.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
193;194;Lucas Eduardo Ribeiro de Souza;edu;Edu;https://s.glbimg.com/es/sde/f/2020/07/11/12e46f03fd938b8ea89ef01adafadbd4_FORMATO.png;105842;30;293;zag;Nulo;0.0;2.0;0.0;0.0;0;293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
194;195;Lucas Santos da Silva;lucas-santos;Lucas Santos;https://s.glbimg.com/es/sde/f/2020/08/17/9d1cc15782d0788c4ccb7f3cd9a12641_FORMATO.png;101718;30;267;mei;Nulo;0.0;0.99;0.0;-1.0;3;267;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
195;196;Juan Ramón Cazares Sevillano;cazares;Cazares;https://s.glbimg.com/es/sde/f/2020/09/26/b400496767c5b2364514614c6837b344_FORMATO.png;81682;30;264;mei;Provável;0.0;10.66;0.0;3.9;9;264;3.0;7.0;5.0;1.0;6.0;4.0;1.0;0.0;45.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
196;197;Diego Tardelli Martins;diego-tardelli;Diego Tardelli;https://s.glbimg.com/es/sde/f/2020/08/31/7d9e7b5ca3e1599aa23e8f098978a809_FORMATO.png;38231;30;282;ata;Nulo;0.0;9.0;0.0;0.0;0;282;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
197;198;Tiago Rodrigues dos Reis;tiago-reis;Tiago Reis;https://s.glbimg.com/es/sde/f/2020/08/17/56fc3022ea629539acd59c11ddc86063_FORMATO.png;104678;30;267;ata;Nulo;0.0;2.28;0.0;0.0;6;267;0.0;2.0;3.0;1.0;1.0;1.0;0.0;1.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
198;199;Jair Rodrigues Júnior;jair;Jair;https://s.glbimg.com/es/sde/f/2020/08/31/4322e71a5ba13c6f911158707a657254_FORMATO.png;81091;30;282;mei;Suspenso;5.7;7.95;1.06;2.94;20;282;2.0;45.0;43.0;1.0;7.0;43.0;2.0;0.0;71.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
199;200;Raul Lô Gonçalves;raul;Raul;https://s.glbimg.com/es/sde/f/2020/08/28/8c0a624b6d2595beaf51682261e51ccd_FORMATO.png;92496;30;280;mei;Provável;6.0;9.62;0.79;5.36;21;280;2.0;87.0;36.0;1.0;6.0;53.0;2.0;1.0;123.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
200;201;Filipe Luís Kasmirski;filipe-luis;Filipe Luís;https://s.glbimg.com/es/sde/f/2020/07/21/13c7ce26874ca832a2aa481d63ff0347_FORMATO.png;38750;30;262;lat;Provável;5.5;7.31;1.13;3.79;21;Flamengo;2.0;63.0;33.0;2.0;1.0;26.0;2.0;1.0;196.0;6.0;1.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
201;202;Rómulo Otero Vásquez;otero;Otero;https://s.glbimg.com/es/sde/f/2020/08/24/62b6f54e98abc98430c7cf8079b8f517_FORMATO.png;83004;30;264;mei;Nulo;0.0;10.96;0.0;3.79;13;264;1.0;19.0;18.0;10.0;13.0;38.0;1.0;2.0;82.0;5.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;rodada-30.csv
202;203;Diego Ribas da Cunha;diego;Diego;https://s.glbimg.com/es/sde/f/2020/07/21/89f8a5f044d80c7eac44cc7e54d18438_FORMATO.png;38909;30;262;mei;Nulo;8.1;6.53;1.3;2.34;18;Flamengo;3.0;17.0;19.0;2.0;5.0;39.0;1.0;0.0;61.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
203;204;Augusto Sérgio Ferreira;guto-ferreira;Guto Ferreira;https://s.glbimg.com/es/sde/f/2020/07/19/37fe3fab756c44fa3a64d440c3298942_FORMATO.png;37245;30;354;tec;Provável;2.84;9.45;-0.58;3.82;29;354;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
204;205;Gilberto Oliveira Souza Júnior;gilberto;Gilberto;https://s.glbimg.com/es/sde/f/2020/07/23/cfa56df3c36a70e02c751261d2b54d77_FORMATO.png;61188;30;265;ata;Provável;0.0;7.72;0.0;3.77;21;265;1.0;12.0;25.0;20.0;20.0;31.0;5.0;6.0;65.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;rodada-30.csv
205;206;Rodrigo Eduardo Costa Marinho;rodriguinho;Rodriguinho;https://s.glbimg.com/es/sde/f/2020/07/19/53fbb01cb440a683d3d6cf3e622ea4dc_FORMATO.png;61033;30;265;mei;Nulo;0.0;13.69;0.0;4.14;16;265;1.0;12.0;12.0;10.0;10.0;29.0;4.0;3.0;88.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
206;207;César Bernardo Dutra;cesar;César;https://s.glbimg.com/es/sde/f/2020/07/21/422618b5070192c3866d9dc58a74354a_FORMATO.png;78086;30;262;gol;Nulo;0.0;2.35;0.0;0.16;5;Flamengo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;2.0;0.0;4.0;0.0;0.0;0.0;0.0;rodada-30.csv
207;208;José Welison da Silva;jose-welison;José Welison;https://s.glbimg.com/es/sde/f/2020/10/29/46f07bfe5b86d16343f64516421ab810_FORMATO.png;86859;30;263;mei;Provável;0.8;3.75;-0.21;2.29;11;263;1.0;24.0;16.0;0.0;5.0;8.0;0.0;0.0;38.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
208;209;Hyoran Kaue Dalmoro;hyoran;Hyoran;https://s.glbimg.com/es/sde/f/2020/08/31/66d12c528d0604bbd7db88296edd50fc_FORMATO.png;85931;30;282;mei;Provável;12.8;13.46;0.81;5.0;19;282;2.0;23.0;25.0;10.0;15.0;26.0;6.0;2.0;114.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
209;210;Rafael Pires Monteiro;rafael;Rafael;https://s.glbimg.com/es/sde/f/2020/08/31/70a9b022ffebe02680755240aa4440cc_FORMATO.png;68928;30;282;gol;Nulo;0.0;7.01;0.0;2.0;9;282;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;65.0;0.0;0.0;4.0;0.0;7.0;6.0;0.0;1.0;0.0;rodada-30.csv
210;211;Cícero Santos;cicero;Cícero;https://s.glbimg.com/es/sde/f/2019/03/22/127a99bc778de63bbb214dc7e6215725_FORMATO.png;37688;30;263;mei;Nulo;0.3;4.47;0.28;1.38;8;263;1.0;3.0;0.0;0.0;2.0;7.0;0.0;1.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
211;212;Lucas Fonseca da Silva;lucas-fonseca;Lucas Fonseca;https://s.glbimg.com/es/sde/f/2020/07/23/c62b021ccea14898e0104605a648a450_FORMATO.png;80189;30;265;zag;Nulo;0.0;4.57;0.0;1.82;8;265;0.0;8.0;5.0;1.0;1.0;4.0;0.0;0.0;30.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
212;213;Gustavo Henrique Vernes;gustavo-henrique;Gustavo Henrique;https://s.glbimg.com/es/sde/f/2020/07/21/d4798c52ed5bfaf33216dc0e08d30246_FORMATO.png;78248;30;262;zag;Provável;3.2;5.22;0.89;1.21;15;Flamengo;0.0;14.0;20.0;2.0;4.0;6.0;1.0;0.0;43.0;4.0;0.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;rodada-30.csv
213;214;Paulo César Autuori de Mello;paulo-autuori;Paulo Autuori;https://s.glbimg.com/es/sde/f/2020/10/21/a61792c7a74e5f1d704faca06e9143e6_FORMATO.png;36943;30;293;tec;Provável;2.46;8.68;-0.02;3.38;24;293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
214;215;José Carlos Ferreira Júnior;juninho;Juninho;https://s.glbimg.com/es/sde/f/2020/07/20/68fe04ad87ce709e167f9819592fe87f_FORMATO.png;92182;30;265;zag;Provável;0.0;7.13;0.0;1.88;21;265;0.0;32.0;5.0;2.0;4.0;6.0;1.0;1.0;76.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;rodada-30.csv
215;216;Ricardo de Oliveira;ricardo-oliveira;Ricardo Oliveira;https://s.glbimg.com/es/sde/f/2020/10/01/83becd84fed9fcf027e6ddd95ae3fea7_FORMATO.png;38910;30;294;ata;Nulo;0.8;5.76;-0.01;0.68;10;Coritiba;0.0;3.0;10.0;4.0;3.0;5.0;0.0;1.0;14.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
216;217;Victor Vinícius Coelho dos Santos;vitinho;Vitinho;https://s.glbimg.com/es/sde/f/2020/07/21/01b5e26f1af011bdac8d661b9dd04e59_FORMATO.png;78435;30;262;ata;Nulo;2.6;6.73;0.44;2.56;22;Flamengo;2.0;23.0;21.0;14.0;15.0;11.0;2.0;2.0;95.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
217;218;Réver Humberto Alves Araújo;rever;Réver;https://s.glbimg.com/es/sde/f/2020/08/31/3b64f778984d4cc9daab96fb66d28946_FORMATO.png;52253;30;282;zag;Provável;-0.2;7.29;-0.15;3.04;19;282;1.0;25.0;15.0;1.0;5.0;15.0;1.0;0.0;92.0;3.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
218;219;Roberto Junior Fernández Torres;gatito-fernandez;Gatito Fernández;https://s.glbimg.com/es/sde/f/2019/09/19/70ca98c30fcb2c5e072b2494089c9fa5_FORMATO.png;74061;30;263;gol;Contundido;0.0;14.9;0.0;5.6;8;263;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;62.0;1.0;0.0;3.0;0.0;7.0;13.0;0.0;0.0;0.0;rodada-30.csv
219;220;Renê Rodrigues Martins;rene;Renê;https://s.glbimg.com/es/sde/f/2020/07/21/60d54826cbdcb1e92c0ae4057efbd02c_FORMATO.png;78445;30;262;lat;Nulo;12.3;7.35;2.32;3.55;12;Flamengo;1.0;24.0;12.0;0.0;1.0;8.0;1.0;0.0;92.0;2.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
220;221;Nathan Allan de Souza;nathan;Nathan;https://s.glbimg.com/es/sde/f/2020/08/31/1c31d45f66d706f1d16d05f1b5da0056_FORMATO.png;87009;30;282;mei;Nulo;0.0;9.37;0.21;3.33;18;282;1.0;19.0;7.0;9.0;7.0;9.0;3.0;2.0;44.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
221;222;Leonardo Pereira;leo-pereira;Léo Pereira;https://s.glbimg.com/es/sde/f/2020/07/21/4218d94bb942c966b0dbec343cc77fd8_FORMATO.png;83528;30;262;zag;Nulo;0.0;5.1;0.0;2.26;12;Flamengo;0.0;20.0;15.0;2.0;3.0;9.0;1.0;0.0;56.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
222;223;Danilo Carvalho Barcelos;danilo-barcelos;Danilo Barcelos;https://s.glbimg.com/es/sde/f/2020/09/03/1b0bc8c97f0339c38008ff5227279607_FORMATO.png;84382;30;266;lat;Nulo;5.7;3.67;0.35;0.74;17;266;2.0;27.0;44.0;3.0;5.0;5.0;1.0;2.0;244.0;5.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;rodada-30.csv
223;224;Gabriel Costa França;gabriel;Gabriel;https://s.glbimg.com/es/sde/f/2020/08/31/2e785d81d79f8b578f35f2aa6d7fcf97_FORMATO.png;87393;30;282;zag;Nulo;0.0;7.32;0.0;3.25;4;282;0.0;4.0;5.0;0.0;1.0;0.0;0.0;0.0;3.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
224;225;Júnior Osmar Ignacio Alonso Mujica;junior-alonso;Júnior Alonso;https://s.glbimg.com/es/sde/f/2020/07/16/daf987c3f75852892ad5b645ad99faad_FORMATO.png;88312;30;282;zag;Provável;11.1;11.84;1.83;3.82;21;282;2.0;41.0;29.0;5.0;11.0;2.0;1.0;0.0;131.0;5.0;1.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
225;226;Fernando Buttenbender Prass;fernando-prass;Fernando Prass;https://s.glbimg.com/es/sde/f/2020/03/01/71d59c690cc2fcd14acc5c49fbe44148_FORMATO.png;38140;30;354;gol;Nulo;0.0;5.77;0.0;2.65;22;354;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;181.0;2.0;0.0;6.0;0.0;33.0;29.0;0.0;0.0;0.0;rodada-30.csv
226;227;Victor Leandro Bagy;victor;Victor;https://s.glbimg.com/es/sde/f/2020/08/31/4c0c31d702542c33340f28f8df3afae2_FORMATO.png;52950;30;282;gol;Nulo;0.0;5.4;0.0;-9.2;1;282;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;rodada-30.csv
227;228;Igor Rabello da Costa;igor-rabello;Igor Rabello;https://s.glbimg.com/es/sde/f/2020/08/31/3e81a4b7346c3b3aec5a43ccf3aa2197_FORMATO.png;89493;30;282;zag;Nulo;0.0;11.61;0.0;3.07;18;282;1.0;20.0;18.0;1.0;1.0;16.0;1.0;0.0;76.0;2.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
228;229;Cássio Roberto Ramos;cassio;Cássio;https://s.glbimg.com/es/sde/f/2020/07/21/d69bc6de4b00dce33cf2a3f7303c2c45_FORMATO.png;42234;30;264;gol;Provável;0.0;7.45;0.0;1.08;19;264;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;145.0;1.0;0.0;5.0;0.0;26.0;17.0;0.0;1.0;0.0;rodada-30.csv
229;230;Matheus Galdezani;matheus-galdezani;Matheus Galdezani;https://s.glbimg.com/es/sde/f/2020/01/21/31afad643d040fb649f8917fe595a255_FORMATO.png;82634;30;294;mei;Contundido;0.0;10.97;0.0;4.39;19;Coritiba;1.0;59.0;24.0;7.0;12.0;39.0;1.0;1.0;116.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
230;231;Gerson Santos da Silva;gerson;Gerson;https://s.glbimg.com/es/sde/f/2020/07/21/84168e4162c3fd4a12b8d377c669f102_FORMATO.png;89256;30;262;mei;Provável;0.0;9.02;0.0;3.2;23;Flamengo;2.0;44.0;49.0;7.0;14.0;82.0;1.0;4.0;108.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
231;232;Everton Augusto de Barros Ribeiro;everton-ribeiro;Everton Ribeiro;https://s.glbimg.com/es/sde/f/2020/07/21/f06a07026bcc6a97595016101b72e608_FORMATO.png;51772;30;262;mei;Provável;2.2;8.92;0.22;4.39;24;Flamengo;2.0;35.0;24.0;9.0;16.0;50.0;6.0;1.0;188.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
232;233;Allan Rodrigues de Souza;allan;Allan;https://s.glbimg.com/es/sde/f/2020/08/31/5da528d4c6029f923a12da18ad0cf054_FORMATO.png;96652;30;282;mei;Provável;0.5;5.99;-0.24;1.44;22;282;0.0;42.0;32.0;3.0;12.0;18.0;0.0;0.0;136.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
233;234;Carlos Gilberto do Nascimento Silva;gil;Gil;https://s.glbimg.com/es/sde/f/2020/07/21/9d2bb30d4d5c8fa348e34de81829cfa8_FORMATO.png;68923;30;264;zag;Suspenso;0.0;6.93;0.0;3.27;20;264;1.0;31.0;16.0;1.0;2.0;12.0;1.0;1.0;80.0;2.0;1.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
234;235;Gustavo Blanco Petersen Macedo;gustavo-blanco;Gustavo Blanco;https://s.glbimg.com/es/sde/f/2020/10/22/c4fb7a28616bd29c86efe4c7ae63a1b7_FORMATO.png;91191;30;290;mei;Nulo;0.0;3.95;0.0;-1.1;3;290;0.0;1.0;4.0;0.0;0.0;1.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
235;236;Maílton dos Santos de Sá;mailton;Maílton;https://s.glbimg.com/es/sde/f/2020/11/12/7baefdcac45915f2d98c0f57b44e3198_FORMATO.png;97898;30;294;lat;Nulo;0.0;3.48;0.0;1.65;12;Coritiba;0.0;14.0;11.0;2.0;3.0;14.0;0.0;3.0;100.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
236;237;Caio Alexandre Souza e Silva;caio-alexandre;Caio Alexandre;https://s.glbimg.com/es/sde/f/2020/07/20/29f9587aac296561c6706ec75204ca92_FORMATO.png;106323;30;263;mei;Provável;-0.1;5.97;0.06;2.6;25;263;0.0;42.0;40.0;5.0;15.0;39.0;4.0;3.0;132.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
237;238;Luan Guilherme de Jesus Vieira;luan;Luan;https://s.glbimg.com/es/sde/f/2020/07/21/6b23ad91843aeaf82a87d7ac0f322ec2_FORMATO.png;86759;30;264;mei;Nulo;0.0;6.85;0.0;2.22;14;264;1.0;14.0;11.0;4.0;8.0;12.0;1.0;0.0;86.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
238;239;Alex Roberto Santana Rafael ;alex-muralha;Alex Muralha;https://s.glbimg.com/es/sde/f/2020/03/02/5719413c4b962fbbd123ca79f634cf8a_FORMATO.png;79066;30;294;gol;Nulo;0.0;5.0;0.0;0.0;0;Coritiba;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
239;240;Wellington Daniel Bueno;bueno;Bueno;https://s.glbimg.com/es/sde/f/2020/08/31/3f5160eda219c10021204248fc78195d_FORMATO.png;97425;30;282;zag;Nulo;0.0;6.89;0.0;2.39;7;282;0.0;5.0;6.0;0.0;1.0;1.0;0.0;0.0;16.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
240;241;Carlos Eduardo Santos Oliveira;eduardo;Eduardo;https://s.glbimg.com/es/sde/f/2020/03/02/a44ce5150145201cb2e17e412ff95656_FORMATO.png;50645;30;354;lat;Nulo;0.0;4.32;0.0;1.95;10;354;0.0;14.0;11.0;1.0;0.0;6.0;1.0;1.0;67.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;rodada-30.csv
241;242;Gabriel Fortes Chaves;gabriel-pec;Gabriel Pec;https://s.glbimg.com/es/sde/f/2020/08/17/5af9923a34a978a056a214d243306c33_FORMATO.png;106199;30;267;mei;Nulo;0.4;2.18;0.03;0.62;8;267;0.0;5.0;7.0;1.0;4.0;9.0;0.0;0.0;15.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
242;243;Wilson Rodrigues de Moura Júnior;wilson;Wilson;https://s.glbimg.com/es/sde/f/2020/03/02/dfd945324c953bf8961a2733f8878bdf_FORMATO.png;50284;30;294;gol;Provável;12.5;10.2;1.69;2.83;29;Coritiba;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;233.0;0.0;0.0;8.0;0.0;38.0;33.0;1.0;0.0;0.0;rodada-30.csv
243;244;Jefferson David Savarino Quintero;savarino;Savarino;https://s.glbimg.com/es/sde/f/2020/08/31/864520e76c9a189815cf05a7f3f9a096_FORMATO.png;98672;30;282;ata;Provável;7.3;7.37;0.04;3.76;21;282;5.0;8.0;17.0;7.0;19.0;22.0;4.0;7.0;138.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
244;245;Mateus Gonçalves Martins;mateus-goncalves;Mateus Gonçalves;https://s.glbimg.com/es/sde/f/2020/03/02/0f8cdae2b0676e92c2ccef0b10c4f252_FORMATO.png;103076;30;354;ata;Nulo;0.0;6.41;0.0;1.74;14;354;0.0;14.0;6.0;5.0;6.0;2.0;1.0;2.0;35.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
245;246;Cláudio Rodrigues Gomes;guga;Guga;https://s.glbimg.com/es/sde/f/2020/08/31/ff263cf2e43da8d3c2b3b688ae237c0c_FORMATO.png;101319;30;282;lat;Provável;-0.5;12.66;-0.16;4.42;23;282;1.0;56.0;28.0;2.0;6.0;28.0;1.0;0.0;186.0;2.0;1.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
246;247;Rodrigo Caio Coquette Russo;rodrigo-caio;Rodrigo Caio;https://s.glbimg.com/es/sde/f/2020/07/21/235f42a8e045a0d3e49b97de151784b9_FORMATO.png;73800;30;262;zag;Provável;6.3;9.08;0.73;3.15;16;Flamengo;0.0;26.0;14.0;2.0;5.0;11.0;0.0;0.0;36.0;1.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
247;248;Richard de Oliveira da Costa;richard;Richard;https://s.glbimg.com/es/sde/f/2020/08/31/b4171a404ece6ec54f9a350c1f02f874_FORMATO.png;78851;30;354;gol;Provável;3.3;3.96;-0.8;2.5;7;354;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;75.0;1.0;0.0;3.0;0.0;7.0;6.0;0.0;0.0;0.0;rodada-30.csv
248;249;Marrony da Silva Liberato;marrony;Marrony;https://s.glbimg.com/es/sde/f/2020/08/31/0b8fc0d9df187526916b27cd3ddd43a6_FORMATO.png;101717;30;282;ata;Nulo;0.0;9.01;-0.22;2.61;21;282;1.0;10.0;20.0;8.0;6.0;9.0;4.0;0.0;19.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
249;250;Dylan Felipe Borrero Caicedo;borrero;Borrero;https://s.glbimg.com/es/sde/f/2020/08/31/7481d168bb02b987aa26c6a0f0df715e_FORMATO.png;106843;30;282;mei;Nulo;0.0;2.0;0.0;-1.77;4;282;0.0;4.0;3.0;0.0;1.0;0.0;0.0;0.0;14.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;rodada-30.csv
250;251;Gustavo Henrique Santos;gustavo-henrique;Gustavo Henrique;https://s.glbimg.com/es/sde/f/2020/08/31/a66028d14e1ccfc443e22f7adb4afb0e_FORMATO.png;107963;30;282;zag;Nulo;0.0;2.0;0.0;0.0;0;282;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
251;252;Gabriel Girotto Franco;gabriel;Gabriel;https://s.glbimg.com/es/sde/f/2020/07/21/6007b8a8c3569c3a81dae7a64a598076_FORMATO.png;78605;30;264;mei;Suspenso;0.0;5.41;0.0;2.55;18;264;1.0;58.0;27.0;1.0;2.0;18.0;0.0;0.0;84.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
252;253;Daniel Sampaio Simões;daniel;Daniel;https://s.glbimg.com/es/sde/f/2020/02/28/a0c1c9f69e5607f8a09bca2e4d7b6bc8_FORMATO.png;93791;30;265;mei;Nulo;0.0;4.49;0.0;2.13;20;265;2.0;11.0;17.0;4.0;5.0;30.0;3.0;0.0;95.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;rodada-30.csv
253;254;Ernando Rodrigues Lopes;ernando;Ernando;https://s.glbimg.com/es/sde/f/2020/07/23/64f95e587c904e0e5980af5e1af88314_FORMATO.png;49651;30;265;zag;Provável;0.0;5.33;0.0;1.88;19;265;1.0;15.0;15.0;5.0;4.0;4.0;1.0;0.0;57.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
254;255;Rick Jhonatan Lima Morais;rick;Rick;https://s.glbimg.com/es/sde/f/2020/08/31/66182e36104ff865242a7b388c3a2d6b_FORMATO.png;104459;30;354;ata;Nulo;0.0;1.16;0.0;0.48;4;354;0.0;2.0;5.0;0.0;0.0;6.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
